Time,ObjectCount,FPS,PhysicsTime(ms),TotalMemory(MB),ActiveObjects
8.51,3000,450.6,0.0000,790,2973
8.51,3000,416.3,0.0000,790,2973
8.51,3000,467.7,0.0000,790,2973
8.51,3000,473.9,0.0000,790,2973
8.51,3000,489.3,0.0000,790,2973
8.52,3000,480.5,0.0000,790,2973
8.52,3000,179.4,2.7847,790,2973
8.52,3000,474.8,0.0000,790,2973
8.53,3000,435.9,0.0000,790,2973
8.53,3000,395.2,0.0000,790,2973
8.53,3000,447.6,0.0000,790,2973
8.53,3000,458.6,0.0000,790,2973
8.54,3000,473.1,0.0000,790,2973
8.54,3000,473.4,0.0000,790,2973
8.54,3000,176.6,2.7881,790,2973
8.55,3000,486.2,0.0000,791,2973
8.55,3000,465.2,0.0000,791,2973
8.55,3000,455.5,0.0000,791,2973
8.55,3000,438.3,0.0000,791,2973
8.55,3000,454.8,0.0000,791,2973
8.56,3000,492.3,0.0000,791,2974
8.56,3000,182.0,2.7151,791,2974
8.56,3000,467.3,0.0000,791,2974
8.57,3000,458.2,0.0000,791,2974
8.57,3000,468.6,0.0000,791,2974
8.57,3000,390.9,0.0000,791,2974
8.57,3000,412.5,0.0000,791,2974
8.58,3000,482.6,0.0000,791,2974
8.58,3000,461.6,0.0000,791,2974
8.58,3000,178.8,2.7178,791,2974
8.59,3000,478.5,0.0000,791,2974
8.59,3000,474.0,0.0000,791,2974
8.59,3000,431.1,0.0000,791,2974
8.59,3000,416.1,0.0000,791,2974
8.59,3000,437.4,0.0000,791,2974
8.60,3000,476.1,0.0000,791,2971
8.60,3000,171.3,3.0221,791,2971
8.60,3000,412.0,0.0000,791,2971
8.61,3000,464.1,0.0000,791,2971
8.61,3000,461.7,0.0000,791,2971
8.61,3000,440.2,0.0000,791,2971
8.61,3000,478.1,0.0000,791,2971
8.62,3000,466.9,0.0000,791,2971
8.62,3000,472.9,0.0000,791,2975
8.62,3000,146.0,3.1335,791,2975
8.63,3000,417.5,0.0000,791,2975
8.63,3000,280.7,0.0000,791,2975
8.63,3000,367.8,0.0000,791,2975
8.64,3000,481.0,0.0000,792,2975
8.64,3000,210.9,0.0000,794,2975
8.65,3000,141.3,3.7120,792,2975
8.65,3000,421.9,0.0000,792,2975
8.65,3000,433.0,0.0000,792,2975
8.65,3000,442.2,0.0000,792,2975
8.66,3000,389.9,0.0000,792,2975
8.66,3000,155.9,3.2951,793,2975
8.67,3000,434.2,0.0000,793,2975
8.67,3000,209.3,0.0000,791,2975
8.67,3000,466.4,0.0000,791,2975
8.68,3000,388.1,0.0000,791,2975
8.68,3000,451.4,0.0000,791,2974
8.68,3000,151.3,3.2688,791,2974
8.69,3000,392.1,0.0000,791,2974
8.69,3000,459.2,0.0000,791,2974
8.69,3000,466.3,0.0000,791,2974
8.69,3000,408.8,0.0000,791,2974
8.70,3000,419.0,0.0000,791,2974
8.70,3000,450.7,0.0000,791,2971
8.70,3000,160.9,2.9411,791,2971
8.71,3000,445.8,0.0000,791,2971
8.71,3000,431.0,0.0000,791,2971
8.71,3000,446.9,0.0000,791,2971
8.71,3000,431.7,0.0000,791,2971
8.72,3000,415.9,0.0000,791,2971
8.72,3000,438.2,0.0000,791,2971
8.72,3000,165.9,2.9738,791,2971
8.73,3000,450.0,0.0000,791,2971
8.73,3000,444.6,0.0000,791,2971
8.73,3000,452.0,0.0000,791,2971
8.73,3000,472.4,0.0000,791,2971
8.73,3000,451.7,0.0000,791,2971
8.74,3000,291.3,0.0000,792,2970
8.74,3000,152.6,3.4310,791,2970
8.75,3000,443.6,0.0000,791,2970
8.75,3000,442.7,0.0000,791,2970
8.75,3000,464.8,0.0000,791,2970
8.75,3000,477.4,0.0000,791,2970
8.76,3000,473.9,0.0000,791,2970
8.76,3000,409.3,0.0000,791,2971
8.76,3000,161.8,3.1105,791,2971
8.77,3000,450.5,0.0000,791,2971
8.77,3000,456.4,0.0000,791,2971
8.77,3000,416.4,0.0000,791,2971
8.77,3000,432.9,0.0000,791,2971
8.78,3000,412.1,0.0000,791,2971
8.78,3000,398.2,0.0000,791,2971
8.79,3000,140.5,3.4622,791,2971
8.79,3000,434.1,0.0000,791,2971
8.79,3000,448.8,0.0000,791,2971
8.79,3000,359.6,0.0000,791,2971
8.80,3000,408.4,0.0000,791,2971
8.80,3000,441.3,0.0000,791,2972
8.80,3000,163.5,3.0267,791,2972
8.81,3000,452.3,0.0000,791,2972
8.81,3000,446.6,0.0000,791,2972
8.81,3000,470.5,0.0000,791,2972
8.81,3000,433.8,0.0000,791,2972
8.81,3000,469.7,0.0000,791,2972
8.82,3000,453.6,0.0000,791,2972
8.82,3000,166.2,3.0783,792,2972
8.83,3000,443.9,0.0000,792,2972
8.83,3000,438.7,0.0000,792,2972
8.83,3000,430.5,0.0000,792,2972
8.83,3000,475.1,0.0000,792,2972
8.83,3000,457.0,0.0000,792,2972
8.84,3000,439.8,0.0000,792,2972
8.84,3000,169.0,3.0771,792,2972
8.84,3000,447.8,0.0000,792,2972
8.85,3000,459.9,0.0000,792,2972
8.85,3000,462.1,0.0000,792,2972
8.85,3000,460.2,0.0000,792,2972
8.85,3000,429.5,0.0000,792,2972
8.86,3000,467.9,0.0000,792,2972
8.86,3000,477.1,0.0000,792,2971
8.86,3000,168.0,3.0946,792,2971
8.87,3000,465.4,0.0000,792,2971
8.87,3000,479.0,0.0000,792,2971
8.87,3000,441.4,0.0000,792,2971
8.87,3000,463.2,0.0000,792,2971
8.87,3000,468.1,0.0000,792,2971
8.88,3000,472.5,0.0000,792,2971
8.88,3000,160.9,3.3166,793,2971
8.88,3000,451.2,0.0000,793,2971
8.89,3000,439.6,0.0000,793,2971
8.89,3000,457.3,0.0000,793,2971
8.89,3000,454.1,0.0000,793,2971
8.89,3000,443.7,0.0000,793,2971
8.90,3000,439.1,0.0000,793,2971
8.90,3000,463.5,0.0000,793,2971
8.90,3000,170.0,2.9786,793,2971
8.91,3000,457.4,0.0000,793,2971
8.91,3000,423.5,0.0000,793,2971
8.91,3000,467.0,0.0000,793,2971
8.91,3000,451.5,0.0000,793,2971
8.92,3000,423.3,0.0000,793,2971
8.92,3000,453.8,0.0000,793,2970
8.92,3000,171.4,2.9175,793,2970
8.93,3000,456.4,0.0000,793,2970
8.93,3000,469.5,0.0000,793,2970
8.93,3000,457.2,0.0000,793,2970
8.93,3000,443.3,0.0000,793,2970
8.93,3000,466.7,0.0000,793,2970
8.94,3000,468.8,0.0000,793,2970
8.94,3000,166.8,3.1041,793,2970
8.94,3000,420.1,0.0000,793,2970
8.95,3000,464.1,0.0000,793,2970
8.95,3000,452.4,0.0000,793,2970
8.95,3000,451.8,0.0000,793,2970
8.95,3000,429.5,0.0000,793,2970
8.96,3000,443.0,0.0000,793,2970
8.96,3000,455.9,0.0000,793,2968
8.96,3000,146.8,3.6402,794,2968
8.97,3000,430.1,0.0000,794,2968
8.97,3000,450.1,0.0000,794,2968
8.97,3000,433.3,0.0000,794,2968
8.97,3000,465.3,0.0000,794,2968
8.98,3000,443.3,0.0000,794,2970
8.98,3000,172.4,2.9200,794,2970
8.98,3000,460.2,0.0000,794,2970
8.99,3000,455.9,0.0000,794,2970
8.99,3000,455.6,0.0000,794,2970
8.99,3000,443.6,0.0000,794,2970
8.99,3000,403.5,0.0000,794,2970
9.00,3000,386.3,0.0000,794,2970
9.00,3000,467.6,0.0000,794,2971
9.00,3000,175.4,2.8320,794,2971
9.01,3000,444.3,0.0000,794,2971
9.01,3000,414.9,0.0000,794,2971
9.01,3000,409.2,0.0000,794,2971
9.01,3000,433.1,0.0000,794,2971
9.02,3000,465.1,0.0000,794,2971
9.02,3000,458.6,0.0000,794,2971
9.02,3000,172.3,2.8933,794,2971
9.03,3000,418.0,0.0000,794,2971
9.03,3000,455.0,0.0000,794,2971
9.03,3000,452.4,0.0000,794,2971
9.03,3000,461.3,0.0000,794,2971
9.03,3000,416.9,0.0000,794,2971
9.04,3000,372.2,0.0000,794,2971
9.04,3000,163.7,3.1660,794,2971
9.05,3000,429.6,0.0000,794,2971
9.05,3000,454.7,0.0000,794,2971
9.05,3000,447.5,0.0000,794,2971
9.05,3000,402.2,0.0000,794,2971
9.06,3000,419.1,0.0000,794,2971
9.06,3000,338.5,0.0000,794,2969
9.06,3000,172.1,2.8952,794,2969
9.07,3000,447.1,0.0000,794,2969
9.07,3000,431.7,0.0000,794,2969
9.07,3000,451.2,0.0000,794,2969
9.08,3000,200.4,0.0000,794,2969
9.08,3000,448.5,0.0000,792,2970
9.08,3000,165.7,2.8749,792,2970
9.09,3000,448.4,0.0000,792,2970
9.09,3000,415.0,0.0000,792,2970
9.09,3000,424.5,0.0000,792,2970
9.09,3000,405.4,0.0000,792,2970
9.10,3000,423.1,0.0000,792,2970
9.10,3000,459.9,0.0000,792,2969
9.10,3000,168.8,2.8618,792,2969
9.11,3000,413.2,0.0000,792,2969
9.11,3000,427.7,0.0000,792,2969
9.11,3000,465.0,0.0000,792,2969
9.11,3000,465.8,0.0000,792,2969
9.12,3000,459.0,0.0000,792,2969
9.12,3000,458.2,0.0000,792,2969
9.12,3000,167.5,3.0010,793,2969
9.13,3000,434.4,0.0000,793,2969
9.13,3000,435.5,0.0000,793,2969
9.13,3000,470.8,0.0000,793,2969
9.13,3000,423.7,0.0000,793,2969
9.13,3000,459.4,0.0000,793,2969
9.14,3000,435.8,0.0000,793,2969
9.14,3000,167.7,3.0871,793,2969
9.14,3000,457.7,0.0000,793,2969
9.15,3000,452.8,0.0000,793,2969
9.15,3000,450.3,0.0000,793,2969
9.15,3000,453.2,0.0000,793,2969
9.15,3000,464.9,0.0000,793,2969
9.16,3000,449.3,0.0000,793,2969
9.16,3000,277.9,0.0000,793,2970
9.17,3000,168.0,2.9619,793,2970
9.17,3000,419.4,0.0000,793,2970
9.17,3000,421.7,0.0000,793,2970
9.17,3000,457.4,0.0000,793,2970
9.17,3000,440.6,0.0000,793,2970
9.18,3000,445.5,0.0000,793,2970
9.18,3000,167.9,3.0078,793,2970
9.19,3000,463.0,0.0000,793,2970
9.19,3000,467.4,0.0000,793,2970
9.19,3000,438.2,0.0000,793,2970
9.19,3000,446.0,0.0000,793,2970
9.19,3000,458.4,0.0000,793,2970
9.20,3000,446.6,0.0000,793,2970
9.20,3000,461.2,0.0000,793,2970
9.20,3000,163.8,3.1676,793,2970
9.21,3000,383.1,0.0000,793,2970
9.21,3000,418.8,0.0000,793,2970
9.21,3000,448.9,0.0000,793,2970
9.21,3000,462.2,0.0000,793,2970
9.22,3000,453.2,0.0000,793,2970
9.22,3000,445.2,0.0000,793,2972
9.22,3000,159.1,3.2155,793,2972
9.23,3000,395.0,0.0000,793,2972
9.23,3000,456.8,0.0000,793,2972
9.23,3000,458.5,0.0000,793,2972
9.23,3000,438.5,0.0000,793,2972
9.24,3000,409.3,0.0000,793,2972
9.24,3000,412.4,0.0000,793,2970
9.24,3000,170.9,2.9589,793,2970
9.25,3000,397.1,0.0000,793,2970
9.25,3000,413.6,0.0000,793,2970
9.25,3000,442.8,0.0000,793,2970
9.25,3000,422.9,0.0000,793,2970
9.26,3000,454.8,0.0000,793,2970
9.26,3000,159.1,3.1485,794,2970
9.26,3000,415.0,0.0000,794,2970
9.27,3000,414.7,0.0000,794,2970
9.27,3000,414.3,0.0000,794,2970
9.27,3000,421.8,0.0000,794,2970
9.27,3000,411.6,0.0000,794,2970
9.28,3000,413.2,0.0000,794,2971
9.28,3000,170.0,2.9999,794,2971
9.29,3000,364.6,0.0000,794,2971
9.29,3000,439.8,0.0000,794,2971
9.29,3000,421.2,0.0000,794,2971
9.29,3000,422.2,0.0000,794,2971
9.29,3000,418.9,0.0000,794,2971
9.30,3000,429.6,0.0000,794,2970
9.30,3000,139.1,3.8441,794,2970
9.31,3000,418.0,0.0000,794,2970
9.31,3000,430.2,0.0000,794,2970
9.31,3000,437.2,0.0000,794,2970
9.31,3000,407.4,0.0000,794,2970
9.32,3000,400.2,0.0000,794,2971
9.32,3000,148.9,3.2678,794,2971
9.33,3000,425.4,0.0000,794,2971
9.33,3000,422.5,0.0000,794,2971
9.33,3000,407.6,0.0000,794,2971
9.33,3000,434.6,0.0000,794,2971
9.33,3000,443.7,0.0000,794,2971
9.34,3000,416.7,0.0000,794,2971
9.34,3000,153.4,3.4775,794,2971
9.35,3000,449.3,0.0000,794,2971
9.35,3000,432.1,0.0000,794,2971
9.35,3000,436.1,0.0000,794,2971
9.35,3000,440.4,0.0000,794,2971
9.36,3000,416.6,0.0000,794,2971
9.36,3000,398.5,0.0000,794,2971
9.36,3000,158.0,3.3823,795,2971
9.37,3000,414.5,0.0000,795,2971
9.37,3000,438.0,0.0000,795,2971
9.37,3000,437.8,0.0000,795,2971
9.37,3000,430.1,0.0000,795,2971
9.38,3000,445.1,0.0000,795,2971
9.38,3000,466.4,0.0000,795,2970
9.38,3000,163.6,3.1909,795,2970
9.39,3000,418.3,0.0000,795,2970
9.39,3000,439.5,0.0000,795,2970
9.39,3000,456.3,0.0000,795,2970
9.39,3000,460.3,0.0000,795,2970
9.40,3000,433.6,0.0000,795,2970
9.40,3000,424.3,0.0000,795,2969
9.40,3000,161.2,3.2837,795,2969
9.41,3000,439.8,0.0000,795,2969
9.41,3000,452.9,0.0000,795,2969
9.41,3000,464.6,0.0000,795,2969
9.41,3000,463.0,0.0000,795,2969
9.41,3000,422.8,0.0000,795,2969
9.42,3000,447.6,0.0000,795,2969
9.42,3000,160.8,3.3257,795,2969
9.43,3000,409.5,0.0000,795,2969
9.43,3000,455.0,0.0000,795,2969
9.43,3000,445.3,0.0000,795,2969
9.43,3000,458.5,0.0000,795,2969
9.43,3000,446.5,0.0000,795,2969
9.44,3000,403.8,0.0000,795,2969
9.44,3000,153.2,3.4048,795,2969
9.45,3000,431.6,0.0000,795,2969
9.45,3000,419.7,0.0000,795,2969
9.45,3000,449.5,0.0000,795,2969
9.45,3000,450.0,0.0000,795,2969
9.46,3000,414.1,0.0000,795,2969
9.46,3000,394.7,0.0000,795,2968
9.46,3000,162.4,3.2376,795,2968
9.47,3000,415.7,0.0000,795,2968
9.47,3000,391.1,0.0000,796,2968
9.47,3000,386.1,0.0000,796,2968
9.47,3000,439.2,0.0000,796,2968
9.48,3000,427.5,0.0000,796,2968
9.48,3000,400.2,0.0000,796,2967
9.49,3000,147.4,3.6121,796,2967
9.49,3000,364.7,0.0000,796,2967
9.49,3000,400.6,0.0000,796,2967
9.50,3000,190.2,0.0000,794,2967
9.50,3000,381.3,0.0000,794,2968
9.50,3000,155.6,3.4494,794,2968
9.51,3000,424.5,0.0000,794,2968
9.51,3000,435.4,0.0000,794,2968
9.51,3000,434.6,0.0000,794,2968
9.51,3000,469.3,0.0000,794,2968
9.52,3000,449.1,0.0000,794,2967
9.52,3000,156.0,3.4475,794,2967
9.53,3000,405.1,0.0000,794,2967
9.53,3000,426.4,0.0000,794,2967
9.53,3000,454.6,0.0000,794,2967
9.53,3000,451.4,0.0000,794,2967
9.53,3000,449.9,0.0000,794,2967
9.54,3000,437.6,0.0000,794,2967
9.54,3000,162.3,3.0786,794,2967
9.55,3000,406.0,0.0000,794,2967
9.55,3000,422.0,0.0000,794,2967
9.55,3000,463.7,0.0000,794,2967
9.55,3000,465.8,0.0000,794,2967
9.55,3000,440.0,0.0000,794,2967
9.56,3000,425.0,0.0000,794,2966
9.56,3000,166.3,3.1035,794,2966
9.56,3000,453.3,0.0000,794,2966
9.57,3000,450.3,0.0000,794,2966
9.57,3000,432.8,0.0000,794,2966
9.57,3000,441.2,0.0000,794,2966
9.57,3000,415.3,0.0000,794,2966
9.58,3000,424.9,0.0000,794,2966
9.58,3000,422.8,0.0000,794,2967
9.58,3000,160.7,3.1333,794,2967
9.59,3000,414.0,0.0000,794,2967
9.59,3000,443.8,0.0000,794,2967
9.59,3000,454.6,0.0000,794,2967
9.59,3000,452.9,0.0000,794,2967
9.60,3000,473.5,0.0000,794,2967
9.60,3000,467.9,0.0000,794,2967
9.60,3000,167.6,2.9239,794,2967
9.61,3000,409.4,0.0000,794,2967
9.61,3000,427.4,0.0000,794,2967
9.61,3000,441.1,0.0000,794,2967
9.61,3000,433.3,0.0000,794,2967
9.62,3000,421.6,0.0000,794,2967
9.62,3000,462.7,0.0000,794,2967
9.62,3000,145.4,2.9576,794,2967
9.63,3000,335.2,0.0000,794,2967
9.63,3000,399.7,0.0000,794,2967
9.63,3000,454.8,0.0000,794,2967
9.64,3000,311.3,0.0000,794,2967
9.64,3000,366.2,0.0000,794,2967
9.64,3000,160.6,3.2860,795,2967
9.65,3000,189.4,0.0000,797,2967
9.65,3000,438.0,0.0000,796,2967
9.66,3000,93.9,0.0000,797,2966
9.67,3000,145.0,3.4976,795,2966
9.67,3000,273.0,0.0000,795,2966
9.68,3000,406.1,0.0000,795,2966
9.68,3000,359.1,0.0000,795,2965
9.69,3000,154.0,2.9390,795,2965
9.69,3000,378.7,0.0000,795,2965
9.69,3000,378.0,0.0000,795,2965
9.69,3000,445.4,0.0000,795,2965
9.70,3000,425.8,0.0000,795,2965
9.70,3000,427.8,0.0000,795,2963
9.70,3000,144.3,3.2435,795,2963
9.71,3000,413.9,0.0000,796,2963
9.71,3000,413.0,0.0000,796,2963
9.71,3000,412.8,0.0000,796,2963
9.71,3000,439.1,0.0000,796,2963
9.72,3000,448.8,0.0000,796,2963
9.72,3000,435.2,0.0000,796,2964
9.72,3000,170.6,2.7925,796,2964
9.73,3000,441.9,0.0000,796,2964
9.73,3000,373.0,0.0000,796,2964
9.73,3000,385.0,0.0000,796,2964
9.73,3000,421.2,0.0000,796,2964
9.74,3000,430.4,0.0000,796,2964
9.74,3000,172.7,2.8593,796,2964
9.74,3000,410.6,0.0000,796,2964
9.75,3000,434.0,0.0000,796,2964
9.75,3000,424.1,0.0000,796,2964
9.75,3000,465.1,0.0000,796,2964
9.75,3000,464.7,0.0000,796,2964
9.76,3000,446.6,0.0000,796,2964
9.76,3000,434.5,0.0000,796,2962
9.76,3000,178.8,2.5929,796,2962
9.77,3000,450.8,0.0000,796,2962
9.77,3000,229.0,0.0000,797,2962
9.77,3000,379.6,0.0000,796,2962
9.78,3000,485.8,0.0000,797,2962
9.78,3000,316.0,0.0000,797,2963
9.78,3000,167.3,2.8358,796,2963
9.79,3000,398.0,0.0000,796,2963
9.79,3000,426.8,0.0000,796,2963
9.79,3000,446.3,0.0000,796,2963
9.79,3000,431.1,0.0000,796,2963
9.80,3000,448.1,0.0000,796,2963
9.80,3000,453.3,0.0000,796,2965
9.80,3000,173.7,2.7242,796,2965
9.81,3000,414.8,0.0000,796,2965
9.81,3000,439.7,0.0000,796,2965
9.81,3000,417.7,0.0000,796,2965
9.81,3000,459.7,0.0000,796,2965
9.82,3000,473.8,0.0000,796,2965
9.82,3000,468.8,0.0000,796,2966
9.82,3000,181.3,2.6338,796,2966
9.83,3000,396.5,0.0000,796,2966
9.83,3000,452.6,0.0000,796,2966
9.83,3000,445.6,0.0000,796,2966
9.83,3000,458.4,0.0000,796,2966
9.83,3000,434.1,0.0000,796,2966
9.84,3000,445.1,0.0000,796,2965
9.84,3000,176.8,2.6067,796,2965
9.84,3000,424.2,0.0000,796,2965
9.85,3000,425.7,0.0000,796,2965
9.85,3000,420.7,0.0000,796,2965
9.85,3000,402.7,0.0000,796,2965
9.85,3000,387.0,0.0000,796,2965
9.86,3000,446.8,0.0000,796,2965
9.86,3000,171.7,2.7005,796,2965
9.86,3000,424.9,0.0000,796,2965
9.87,3000,429.4,0.0000,796,2965
9.87,3000,260.4,0.0000,797,2965
9.87,3000,419.1,0.0000,796,2965
9.88,3000,432.6,0.0000,796,2965
9.88,3000,456.8,0.0000,796,2964
9.88,3000,178.7,2.5122,796,2964
9.89,3000,412.0,0.0000,796,2964
9.89,3000,446.5,0.0000,796,2964
9.89,3000,454.8,0.0000,796,2964
9.89,3000,457.7,0.0000,796,2964
9.89,3000,428.3,0.0000,796,2964
9.90,3000,431.1,0.0000,796,2964
9.90,3000,176.4,2.4414,796,2964
9.91,3000,438.4,0.0000,796,2964
9.91,3000,429.6,0.0000,796,2964
9.91,3000,447.1,0.0000,796,2964
9.91,3000,431.7,0.0000,796,2964
9.91,3000,465.7,0.0000,796,2964
9.92,3000,440.1,0.0000,797,2964
9.92,3000,178.3,2.5095,797,2964
9.92,3000,332.5,0.0000,797,2964
9.93,3000,385.3,0.0000,797,2964
9.93,3000,418.4,0.0000,797,2964
9.93,3000,200.2,0.0000,795,2964
9.94,3000,414.1,0.0000,795,2964
9.94,3000,184.5,2.4300,795,2964
9.95,3000,404.2,0.0000,795,2964
9.95,3000,443.3,0.0000,795,2964
9.95,3000,465.5,0.0000,795,2964
9.95,3000,458.2,0.0000,795,2964
9.95,3000,458.6,0.0000,795,2964
9.96,3000,387.9,0.0000,795,2966
9.96,3000,162.4,2.5282,795,2966
9.97,3000,402.3,0.0000,795,2966
9.97,3000,473.2,0.0000,795,2966
9.97,3000,205.9,0.0000,796,2966
9.97,3000,420.2,0.0000,795,2966
9.98,3000,401.6,0.0000,795,2966
9.98,3000,171.3,2.6917,795,2966
9.99,3000,242.7,0.0000,796,2966
9.99,3000,404.3,0.0000,795,2966
9.99,3000,449.3,0.0000,795,2966
9.99,3000,440.7,0.0000,795,2966
10.00,3000,454.7,0.0000,795,2965
10.00,3000,179.2,2.4949,795,2965
10.00,3000,458.5,0.0000,795,2965
10.01,3000,431.2,0.0000,795,2965
10.01,3000,433.7,0.0000,795,2965
10.01,3000,459.3,0.0000,795,2965
10.01,3000,428.6,0.0000,795,2965
10.02,3000,435.4,0.0000,795,2965
10.02,3000,428.5,0.0000,795,2966
10.02,3000,177.5,2.3649,795,2966
10.03,3000,451.2,0.0000,795,2966
10.03,3000,416.2,0.0000,795,2966
10.03,3000,394.3,0.0000,795,2966
10.03,3000,417.4,0.0000,795,2966
10.04,3000,439.5,0.0000,795,2966
10.04,3000,377.4,0.0000,795,2965
10.04,3000,171.1,2.6538,795,2965
10.05,3000,403.5,0.0000,795,2965
10.05,3000,452.4,0.0000,795,2965
10.05,3000,452.4,0.0000,795,2965
10.05,3000,401.6,0.0000,795,2965
10.06,3000,461.7,0.0000,795,2965
10.06,3000,410.5,0.0000,795,2966
10.06,3000,172.6,2.3937,795,2966
10.07,3000,417.9,0.0000,795,2966
10.07,3000,395.6,0.0000,795,2966
10.07,3000,461.1,0.0000,795,2966
10.07,3000,459.1,0.0000,795,2966
10.08,3000,241.6,0.0000,796,2966
10.08,3000,169.0,2.7850,795,2966
10.09,3000,406.1,0.0000,795,2966
10.09,3000,433.8,0.0000,795,2966
10.09,3000,450.6,0.0000,795,2966
10.09,3000,343.1,0.0000,795,2966
10.09,3000,448.6,0.0000,795,2966
10.10,3000,469.9,0.0000,795,2965
10.10,3000,173.4,2.2741,795,2965
10.11,3000,429.2,0.0000,795,2965
10.11,3000,370.5,0.0000,795,2965
10.11,3000,407.5,0.0000,795,2965
10.11,3000,439.2,0.0000,795,2965
10.11,3000,453.3,0.0000,795,2965
10.12,3000,378.5,0.0000,795,2966
10.12,3000,183.2,2.4616,795,2966
10.13,3000,374.8,0.0000,795,2966
10.13,3000,416.9,0.0000,795,2966
10.13,3000,458.5,0.0000,795,2966
10.13,3000,388.6,0.0000,795,2966
10.13,3000,450.6,0.0000,795,2966
10.14,3000,438.6,0.0000,795,2966
10.14,3000,171.1,2.4304,795,2966
10.15,3000,419.5,0.0000,795,2966
10.15,3000,438.7,0.0000,795,2966
10.15,3000,402.4,0.0000,795,2966
10.15,3000,410.8,0.0000,795,2966
10.15,3000,438.2,0.0000,795,2966
10.16,3000,351.2,0.0000,796,2965
10.16,3000,163.1,2.5613,796,2965
10.17,3000,352.0,0.0000,796,2965
10.17,3000,425.3,0.0000,796,2965
10.17,3000,421.0,0.0000,796,2965
10.17,3000,357.0,0.0000,796,2965
10.18,3000,399.3,0.0000,796,2967
10.18,3000,147.4,2.8397,796,2967
10.19,3000,409.4,0.0000,796,2967
10.19,3000,414.9,0.0000,796,2967
10.19,3000,390.4,0.0000,796,2967
10.19,3000,447.3,0.0000,796,2967
10.20,3000,440.1,0.0000,796,2967
10.20,3000,416.7,0.0000,796,2966
10.20,3000,153.5,2.7640,796,2966
10.21,3000,409.4,0.0000,796,2966
10.21,3000,366.4,0.0000,796,2966
10.21,3000,411.2,0.0000,796,2966
10.21,3000,422.2,0.0000,796,2966
10.22,3000,380.3,0.0000,796,2965
10.22,3000,160.2,2.9165,796,2965
10.23,3000,437.0,0.0000,796,2965
10.23,3000,429.4,0.0000,796,2965
10.23,3000,412.3,0.0000,796,2965
10.23,3000,378.2,0.0000,796,2965
10.24,3000,413.0,0.0000,796,2965
10.24,3000,450.6,0.0000,796,2965
10.24,3000,169.6,2.7148,796,2965
10.25,3000,369.9,0.0000,796,2965
10.25,3000,420.1,0.0000,796,2965
10.25,3000,438.0,0.0000,796,2965
10.25,3000,386.9,0.0000,796,2965
10.26,3000,451.3,0.0000,796,2965
10.26,3000,432.5,0.0000,796,2965
10.26,3000,191.0,2.2976,796,2965
10.27,3000,429.0,0.0000,796,2965
10.27,3000,424.8,0.0000,796,2965
10.27,3000,407.0,0.0000,796,2965
10.27,3000,420.4,0.0000,796,2965
10.28,3000,393.9,0.0000,796,2965
10.28,3000,395.0,0.0000,796,2966
10.28,3000,178.9,2.3643,796,2966
10.29,3000,432.5,0.0000,796,2966
10.29,3000,407.3,0.0000,796,2966
10.29,3000,408.2,0.0000,796,2966
10.29,3000,379.8,0.0000,796,2966
10.30,3000,403.9,0.0000,796,2966
10.30,3000,363.4,0.0000,796,2966
10.30,3000,154.8,3.3555,797,2966
10.31,3000,283.6,0.0000,796,2966
10.31,3000,404.9,0.0000,797,2966
10.31,3000,400.8,0.0000,797,2966
10.32,3000,421.9,0.0000,797,2966
10.32,3000,408.0,0.0000,797,2966
10.32,3000,172.3,2.5865,797,2966
10.33,3000,434.8,0.0000,797,2966
10.33,3000,423.1,0.0000,797,2966
10.33,3000,392.6,0.0000,797,2966
10.33,3000,400.5,0.0000,797,2966
10.34,3000,436.7,0.0000,797,2966
10.34,3000,454.6,0.0000,797,2966
10.34,3000,169.6,2.6866,797,2966
10.35,3000,360.9,0.0000,797,2966
10.35,3000,386.1,0.0000,797,2966
10.35,3000,442.3,0.0000,797,2966
10.35,3000,447.8,0.0000,797,2966
10.36,3000,397.0,0.0000,797,2966
10.36,3000,118.6,2.4223,795,2966
10.37,3000,382.4,0.0000,795,2966
10.37,3000,407.1,0.0000,795,2966
10.37,3000,369.5,0.0000,795,2966
10.37,3000,438.3,0.0000,795,2966
10.38,3000,435.1,0.0000,795,2966
10.38,3000,157.3,2.5923,795,2966
10.39,3000,386.3,0.0000,795,2966
10.39,3000,314.5,0.0000,795,2966
10.39,3000,329.6,0.0000,795,2966
10.40,3000,381.9,0.0000,795,2966
10.40,3000,366.4,0.0000,795,2966
10.40,3000,170.8,2.5238,795,2966
10.41,3000,390.6,0.0000,795,2966
10.41,3000,240.1,0.0000,796,2966
10.41,3000,327.7,0.0000,795,2966
10.42,3000,444.4,0.0000,796,2966
10.42,3000,316.7,0.0000,796,2968
10.43,3000,158.8,2.6775,795,2968
10.43,3000,424.3,0.0000,795,2968
10.43,3000,379.5,0.0000,795,2968
10.43,3000,408.4,0.0000,795,2968
10.43,3000,420.3,0.0000,795,2968
10.44,3000,342.5,0.0000,795,2969
10.44,3000,173.7,2.5372,795,2969
10.45,3000,333.7,0.0000,795,2969
10.45,3000,391.9,0.0000,795,2969
10.45,3000,400.0,0.0000,795,2969
10.45,3000,388.4,0.0000,795,2969
10.46,3000,451.6,0.0000,795,2969
10.46,3000,173.7,2.2930,795,2969
10.46,3000,439.6,0.0000,795,2969
10.47,3000,446.7,0.0000,795,2969
